kdbRecvTime,x
2023-03-02D20:59:39.000000000,5185
2023-03-02D20:59:39.250000000,3556
2023-03-02D20:59:39.500000000,5588
2023-03-02D20:59:39.750000000,11308
2023-03-02D20:59:40.000000000,8245
2023-03-02D20:59:40.250000000,5777
2023-03-02D20:59:40.500000000,7797
2023-03-02D20:59:40.750000000,6146
2023-03-02D20:59:41.000000000,8537
2023-03-02D20:59:41.250000000,7834
2023-03-02D20:59:41.500000000,12508
2023-03-02D20:59:41.750000000,5150
2023-03-02D20:59:42.000000000,6450
2023-03-02D20:59:42.250000000,3712
2023-03-02D20:59:42.500000000,7159
2023-03-02D20:59:42.750000000,4382
2023-03-02D20:59:43.000000000,5900
2023-03-02D20:59:43.250000000,3970
2023-03-02D20:59:43.500000000,6098
2023-03-02D20:59:43.750000000,5255
2023-03-02D20:59:44.000000000,8033
2023-03-02D20:59:44.250000000,8800
2023-03-02D20:59:44.500000000,8427
2023-03-02D20:59:44.750000000,7897
2023-03-02D20:59:45.000000000,7557
2023-03-02D20:59:45.250000000,10880
2023-03-02D20:59:45.500000000,8178
2023-03-02D20:59:45.750000000,9569
2023-03-02D20:59:46.000000000,9389
2023-03-02D20:59:46.250000000,9252
2023-03-02D20:59:46.500000000,8256
2023-03-02D20:59:46.750000000,9070
2023-03-02D20:59:47.000000000,7881
2023-03-02D20:59:47.250000000,7637
2023-03-02D20:59:47.500000000,6160
2023-03-02D20:59:47.750000000,6042
2023-03-02D20:59:48.000000000,7709
2023-03-02D20:59:48.250000000,6043
2023-03-02D20:59:48.500000000,8298
2023-03-02D20:59:48.750000000,5741
2023-03-02D20:59:49.000000000,6745
2023-03-02D20:59:49.250000000,7676
2023-03-02D20:59:49.500000000,7161
2023-03-02D20:59:49.750000000,6407
2023-03-02D20:59:50.000000000,8807
2023-03-02D20:59:50.250000000,16551
2023-03-02D20:59:50.500000000,11287
2023-03-02D20:59:50.750000000,16894
2023-03-02D20:59:51.000000000,8841
2023-03-02D20:59:51.250000000,8486
2023-03-02D20:59:51.500000000,7097
2023-03-02D20:59:51.750000000,8376
2023-03-02D20:59:52.000000000,7195
2023-03-02D20:59:52.250000000,5557
2023-03-02D20:59:52.500000000,5902
2023-03-02D20:59:52.750000000,5005
2023-03-02D20:59:53.000000000,7392
2023-03-02D20:59:53.250000000,5846
2023-03-02D20:59:53.500000000,6270
2023-03-02D20:59:53.750000000,6482
2023-03-02D20:59:54.000000000,9115
2023-03-02D20:59:54.250000000,8212
2023-03-02D20:59:54.500000000,7501
2023-03-02D20:59:54.750000000,8172
2023-03-02D20:59:55.000000000,9575
2023-03-02D20:59:55.250000000,12831
2023-03-02D20:59:55.500000000,12402
2023-03-02D20:59:55.750000000,7525
2023-03-02D20:59:56.000000000,8916
2023-03-02D20:59:56.250000000,8849
2023-03-02D20:59:56.500000000,7130
2023-03-02D20:59:56.750000000,6528
2023-03-02D20:59:57.000000000,4153
2023-03-02D20:59:57.250000000,8002
2023-03-02D20:59:57.500000000,6820
2023-03-02D20:59:57.750000000,7675
2023-03-02D20:59:58.000000000,8600
2023-03-02D20:59:58.250000000,11419
2023-03-02D20:59:58.500000000,9634
2023-03-02D20:59:58.750000000,6511
2023-03-02D20:59:59.000000000,3256
2023-03-02D20:59:59.250000000,3963
2023-03-02D20:59:59.500000000,345
2023-03-02D20:59:59.750000000,1266
